Year,Movie Title
2012,Abraham Lincoln: Vampire Hunter
2012,Brave 
2012,Seeking a Friend for the End of the World
2012,The Invisible War
2012,To Rome with Love 
2012,Beasts of the Southern Wild
2012,Madea's Witness Protection
2012,Magic Mike
2012,People Like Us 
2012,Ted 
2012,A Burning Hot Summer
2012,Last Ride (2009 film)
2012,Sony Pictures Classics
2012,Take This Waltz 
2012,Unforgivable (2011 film)
2012,The Amazing Spider-Man 
2012,Katy Perry: Part of Me
2012,Savages 
2012,Collaborator 
2012,Ice Age: Continental Drift
2012,"Farewell, My Queen"
2012,The Imposter 
2012,Nancy Savoca
2012,Shut Up and Play the Hits
2012,The Dark Knight Rises
2012,The Queen of Versailles
2012,Iron Sky
2012,Ruby Sparks
2012,Step Up Revolution
2012,The Watch 
2012,Ai Weiwei: Never Sorry
2012,Killer Joe 
2012,Searching for Sugar Man
2012,Diary of a Wimpy Kid: Dog Days 
2012,Total Recall 
2012,360 
2012,Celeste and Jesse Forever
2012,Hope Springs 
2012,The Bourne Legacy 
2012,The Campaign 
2012,2 Days in New York
2012,The Odd Life of Timothy Green
2012,Ek Tha Tiger
2012,The Expendables 2
2012,ParaNorman
2012,Sparkle 
2012,Compliance 
2012,Cosmopolis 
2012,Robot & Frank
2012,Hit and Run 
2012,The Apparition 
2012,Premium Rush
2012,Lawless 
2012,The Oogieloves in the Big Balloon Adventure
2012,Mads Brügger
2012,The Possession
2012,"For a Good Time, Call..."
2012,The Cold Light of Day 
2012,The Words 
2012,Raiders of the Lost Ark
2012,Anna Karenina 
2012,Detropia
2012,Raaz 3D
2012,Resident Evil: Retribution
2012,Finding Nemo
2012,Arbitrage 
2012,Barfi!
2012,The Master 
2012,Stolen 
2012,Amour 
2012,Dredd
2012,End of Watch
2012,House at the End of the Street
2012,Trouble with the Curve
2012,Samuel Goldwyn Films
2012,Head Games 
2012,The Perks of Being a Wallflower 
2012,Magical Mystery Tour 
2012,Hotel Transylvania 
2012,Looper 
2012,Won't Back Down 
2012,The Waiting Room 
2012,Frankenweenie 
2012,Pitch Perfect
2012,Taken 2
2012,It's Such a Beautiful Day 
2012,The Oranges 
2012,The Paperboy 
2012,Argo 
2012,Here Comes the Boom
2012,Seven Psychopaths
2012,Sinister 
2012,"3,2,1... Frankie Go Boom"
2012,Nobody Walks
2012,Smashed 
2012,Smiley 
2012,Holy Motors
2012,Alex Cross 
2012,Paranormal Activity 4
2012,The Sessions 
2012,The Girl (2012 TV film)
2012,Chasing Mavericks
2012,Cloud Atlas 
2012,Fun Size
2012,Silent Hill: Revelation
2012,Pusher 
2012,Flight 
2012,The Man with the Iron Fists
2012,Wreck-It Ralph
2012,The Bay 
2012,The Details 
2012,A Late Quartet
2012,A Liar's Autobiography
2012,North Sea Texas
2012,This Must Be the Place 
2012,Fire with Fire 
2012,IFC Films
2012,Skyfall
2012,Jab Tak Hai Jaan
2012,The Twilight Saga: Breaking Dawn – Part 2
2012,Chasing Ice
2012,Lincoln 
2012,Silver Linings Playbook
2012,Life of Pi 
2012,Red Dawn 
2012,Rise of the Guardians
2012,Nativity 2: Danger in the Manger
2012,Hitchcock 
2012,The Collection 
2012,Killing Them Softly
2012,Talaash: The Answer Lies Within
2012,Playing for Keeps 
2012,Bad Kids Go to Hell
2012,Cheerful Weather for the Wedding 
2012,Deadfall 
2012,Dino Time
2012,The Fitzgerald Family Christmas
2012,Heleno
2012,Hyde Park on Hudson
2012,Lay the Favorite
2012,The Hobbit: An Unexpected Journey
2012,The Guilt Trip 
2012,"Monsters, Inc."
2012,Zero Dark Thirty
2012,Cirque du Soleil: Worlds Away
2012,Jack Reacher 
2012,This Is 40
2012,The Impossible 
2012,Not Fade Away 
2012,Django Unchained
2012,Les Misérables 
2012,Parental Guidance 
2012,West of Memphis
2012,Quartet 
2012,Tabu 
2012,Promised Land 
2013,A Dark Truth
2013,Texas Chainsaw 3D
2013,The Baytown Outlaws
2013,Freeloaders 
2013,Gangster Squad 
2013,A Haunted House
2013,Struck by Lightning (2012 film)
2013,Broken City
2013,The Last Stand 
2013,LUV 
2013,Officer Down
2013,Hansel & Gretel: Witch Hunters
2013,John Dies at the End 
2013,Knife Fight 
2013,Movie 43
2013,Parker 
2013,Supporting Characters
2013,Bullet to the Head
2013,The Haunting in Connecticut 2: Ghosts of Georgia
2013,Sound City 
2013,Stand Up Guys
2013,Warm Bodies 
2013,A Glimpse Inside the Mind of Charles Swan III
2013,Identity Thief
2013,Side Effects 
2013,Top Gun
2013,Beautiful Creatures 
2013,A Good Day to Die Hard
2013,Safe Haven 
2013,Escape from Planet Earth
2013,"Bless Me, Ultima "
2013,Dark Skies 
2013,Snitch 
2013,To the Wonder
2013,21 & Over 
2013,Jack the Giant Slayer
2013,The Last Exorcism Part II
2013,Phantom 
2013,Stoker 
2013,Dead Man Down
2013,Emperor (2012 film)
2013,Oz the Great and Powerful
2013,The Call 
2013,The Incredible Burt Wonderstone
2013,Spring Breakers
2013,Admission 
2013,The Croods
2013,Inappropriate Comedy
2013,Love and Honor 
2013,Olympus Has Fallen
2013,Phil Spector 
2013,Trance 
2013,G.I. Joe: Retaliation
2013,The Host 
2013,The Place Beyond the Pines
2013,Temptation: Confessions of a Marriage Counselor
2013,Wrong 
2013,The Brass Teapot
2013,Evil Dead 
2013,Jurassic Park 
2013,Upstream Color
2013,42 
2013,Disconnect (2012 film)
2013,It's a Disaster
2013,Scary Movie 5
2013,Java Heat
2013,Home Run 
2013,The Lords of Salem 
2013,Oblivion 
2013,At Any Price
2013,Arthur Newman 
2013,The Big Wedding
2013,Mud (2012 film)
2013,Pain & Gain
2013,Iron Man 3
2013,Greetings from Tim Buckley
2013,The Iceman 
2013,Kiss of the Damned
2013,What Maisie Knew 
2013,Aftershock (2012 film)
2013,The Great Gatsby 
2013,He's Way More Famous Than You
2013,No One Lives
2013,Peeples 
2013,Star Trek Into Darkness
2013,Black Rock (2012 film)
2013,The English Teacher 
2013,Frances Ha
2013,The Reluctant Fundamentalist 
2013,The Hangover Part III
2013,Before Midnight
2013,Epic 
2013,Fast & Furious 6
2013,Behind the Candelabra
2013,After Earth
2013,Byzantium 
2013,The East 
2013,The Kings of Summer
2013,Now You See Me 
2013,Hello Herman
2013,The Internship
2013,Much Ado About Nothing (2012 film)
2013,The Purge 
2013,Tiger Eyes 
2013,Violet & Daisy
2013,This Is the End
2013,The Bling Ring
2013,Hatchet III
2013,Man of Steel 
2013,My Little Pony: Equestria Girls 
2013,Monsters University
2013,This Is Martin Bonner
2013,World War Z 
2013,How to Make Money Selling Drugs
2013,Copperhead 
2013,The Heat 
2013,Hummingbird 
2013,Some Girl(s) 
2013,White House Down
2013,Despicable Me 2
2013,Kevin Hart: Let Me Explain
2013,The Lone Ranger 
2013,Bad Words 
2013,Stuck in Love 
2013,The Way Way Back
2013,Dealin' with Idiots
2013,Fruitvale Station
2013,Grown Ups 2
2013,Killing Season 
2013,Pacific Rim 
2013,V/H/S/2
2013,Turbo 
2013,The Conjuring
2013,Girl Most Likely
2013,R.I.P.D.
2013,Red 2 
2013,The World's End 
2013,Blue Jasmine
2013,Romeo & Juliet 
2013,The To Do List
2013,The Wolverine 
2013,The Smurfs 2
2013,2 Guns
2013,The Canyons 
2013,Europa Report
2013,The Spectacular Now
2013,Percy Jackson: Sea of Monsters
2013,We're the Millers
2013,Elysium 
2013,Planes 
2013,Clear History
2013,Ain't Them Bodies Saints
2013,The Butler
2013,Jobs 
2013,Kick-Ass 2 
2013,Paranoia 
2013,Drinking Buddies
2013,Scenic Route 
2013,Short Term 12
2013,You're Next
2013,Closed Circuit 
2013,Getaway 
2013,The Lifeguard
2013,Hell Baby
2013,Riddick 
2013,Touchy Feely
2013,August: Osage County 
2013,The Family 
2013,Insidious: Chapter 2
2013,Dick Figures: The Movie
2013,Battle of the Year 
2013,Enough Said
2013,Prisoners 
2013,Rush 
2013,The Wizard of Oz (1939 film)
2013,Baggage Claim 
2013,Cloudy with a Chance of Meatballs 2
2013,Don Jon
2013,Metallica: Through the Never
2013,1 
2013,Grace Unplugged
2013,Gravity 
2013,Runner Runner
2013,Captain Phillips 
2013,Machete Kills
2013,12 Years a Slave 
2013,Escape Plan 
2013,Carrie 
2013,The Fifth Estate 
2013,I'm in Love with a Church Girl
2013,The Counselor
2013,Jackass Presents: Bad Grandpa
2013,About Time 
2013,Dallas Buyers Club
2013,Ender's Game 
2013,Free Birds
2013,Last Vegas
2013,The Book Thief 
2013,Thor: The Dark World
2013,The Best Man Holiday
2013,The Christmas Candle
2013,Contracted 
2013,Delivery Man 
2013,The Hunger Games: Catching Fire
2013,Nebraska 
2013,Philomena 
2013,Black Nativity 
2013,Frozen 
2013,Homefront 
2013,Oldboy 
2013,Crave 
2013,Inside Llewyn Davis
2013,Out of the Furnace
2013,American Hustle
2013,The Hobbit: The Desolation of Smaug
2013,A Madea Christmas 
2013,Saving Mr. Banks
2013,Anchorman 2: The Legend Continues
2013,Her 
2013,Walking with Dinosaurs 
2013,47 Ronin 
2013,Grudge Match
2013,Lone Survivor
2013,The Secret Life of Walter Mitty 
2013,The Wolf of Wall Street 
2013,Labor Day 
2014,Paranormal Activity: The Marked Ones
2014,Open Grave
2014,Cold Comes the Night
2014,Dumbbells 
2014,The Legend of Hercules
2014,Raze 
2014,Back in the Day 
2014,Devil's Due 
2014,Jack Ryan: Shadow Recruit
2014,Jamesy Boy
2014,The Nut Job
2014,Ride Along 
2014,Black Water Vampire
2014,"I, Frankenstein"
2014,Mega Shark Versus Mecha Shark
2014,That Awkward Moment
2014,Somewhere Slow
2014,Android Cop
2014,The Outsider 
2014,Scorned 
2014,After the Dark
2014,Nurse 3D
2014,The Lego Movie
2014,The Monuments Men
2014,The Pretty One
2014,Vampire Academy 
2014,RoboCop 
2014,About Last Night 
2014,Adult World
2014,Camp Takota
2014,Date and Switch
2014,Endless Love (2014 American film)
2014,Someone Marry Barry
2014,Winter's Tale 
2014,Apocalypse Pompeii
2014,3 Days to Kill
2014,Angels in Stardust
2014,Barefoot 
2014,Holy Ghost People (2013 film)
2014,Pompeii 
2014,The Bag Man
2014,Non-Stop 
2014,Repentance 
2014,Son of God 
2014,300: Rise of an Empire
2014,Mr. Peabody & Sherman
2014,The Grand Budapest Hotel
2014,Better Living Through Chemistry 
2014,Need for Speed 
2014,The Single Moms Club
2014,Veronica Mars 
2014,Cheap Thrills 
2014,Divergent 
2014,God's Not Dead 
2014,Muppets Most Wanted
2014,50 to 1
2014,Noah 
2014,Sabotage 
2014,15 to Life: Kenneth's Story
2014,The Ladies of the House
2014,Alien Abduction 
2014,Captain America: The Winter Soldier
2014,In the Blood 
2014,Jinn 
2014,Draft Day
2014,Oculus 
2014,Rio 2
2014,Asian School Girls
2014,Heaven Is for Real 
2014,Authors Anonymous
2014,A Haunted House 2
2014,Kid Cannabis
2014,Transcendence 
2014,13 Sins
2014,Brick Mansions
2014,The Other Woman 
2014,Walking with the Enemy
2014,The Amazing Spider-Man 2
2014,Bad Johnson
2014,Decoding Annie Parker
2014,Walk of Shame 
2014,Devil's Knot 
2014,God's Pocket 
2014,Moms' Night Out
2014,Neighbors 
2014,Stage Fright 
2014,Godzilla 
2014,Million Dollar Arm
2014,The Angriest Man in Brooklyn
2014,Blended 
2014,Cold in July 
2014,X-Men: Days of Future Past
2014,Maleficent 
2014,A Million Ways to Die in the West
2014,Edge of Tomorrow
2014,The Fault in Our Stars 
2014,Ping Pong Summer
2014,22 Jump Street
2014,Hellion 
2014,How to Train Your Dragon 2
2014,Lullaby 
2014,Murder 101 
2014,Obvious Child
2014,The Signal 
2014,Jersey Boys 
2014,Think Like a Man Too
2014,America: Imagine the World Without Her
2014,They Came Together
2014,Transformers: Age of Extinction
2014,Deliver Us from Evil 
2014,Earth to Echo
2014,School Dance 
2014,Tammy 
2014,Boyhood 
2014,Dawn of the Planet of the Apes
2014,Rage 
2014,Road to Paloma
2014,Snowpiercer
2014,I Origins
2014,Persecuted 
2014,Planes: Fire & Rescue
2014,The Purge: Anarchy
2014,Sex Tape 
2014,Tiger Orange
2014,Wish I Was Here
2014,And So It Goes 
2014,Happy Christmas 
2014,Hercules 
2014,Lucy 
2014,Magic in the Moonlight
2014,A Most Wanted Man 
2014,My Man Is a Loser
2014,Get on Up 
2014,Guardians of the Galaxy 
2014,Mercenaries 
2014,4 Minute Mile
2014,The Hundred-Foot Journey 
2014,Into the Storm 
2014,Step Up: All In
2014,Teenage Mutant Ninja Turtles 
2014,Let's Be Cops
2014,The Expendables 3
2014,The Giver 
2014,Life After Beth
2014,The One I Love 
2014,If I Stay 
2014,Leprechaun: Origins
2014,Love Is Strange 
2014,The Prince 
2014,Sin City: A Dame to Kill For
2014,When the Game Stands Tall
2014,"As Above, So Below "
2014,Cake 
2014,Atlas Shrugged: Part III
2014,Dolphin Tale 2
2014,Honeymoon 
2014,No Good Deed 
2014,The Guest (2014 American film)
2014,A Walk Among the Tombstones 
2014,The Maze Runner 
2014,The Scribbler 
2014,The Skeleton Twins
2014,This Is Where I Leave You
2014,Tusk 
2014,The Boxtrolls
2014,The Equalizer 
2014,The Song 
2014,The Two Faces of January 
2014,Annabelle 
2014,Gone Girl 
2014,The Good Lie
2014,Left Behind 
2014,"Men, Women & Children "
2014,Last Shift
2014,Addicted 
2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day "
2014,Dracula Untold
2014,The Judge 
2014,Whiplash 
2014,You're Not You
2014,Birdman 
2014,The Book of Life 
2014,Camp X-Ray 
2014,The Czar of Black Hollywood
2014,Dear White People
2014,Fury 
2014,Listen Up Philip
2014,Nightcrawler 
2014,Pernicious
2014,Young Ones 
2014,John Wick 
2014,Laggies
2014,Revenge of the Green Dragons
2014,Ouija 
2014,Interstellar 
2014,A Merry Friggin' Christmas
2014,The Better Angels 
2014,Big Hero 6 
2014,Elsa & Fred 
2014,Jessabelle
2014,Lionsgate
2014,Beside Still Waters 
2014,Beyond the Lights
2014,Dumb and Dumber To
2014,Foxcatcher
2014,The Homesman
2014,Saving Christmas
2014,The Hunger Games: Mockingjay – Part 1
2014,Lionsgate
2014,Horrible Bosses 2
2014,Penguins of Madagascar
2014,Comet 
2014,Wild 
2014,Exodus: Gods and Kings
2014,Inherent Vice 
2014,The Color of Time
2014,Top Five
2014,The Hobbit: The Battle of the Five Armies
2014,Goodbye To All That 
2014,Annie 
2014,Night at the Museum: Secret of the Tomb
2014,American Sniper
2014,Big Eyes
2014,The Gambler 
2014,The Interview
2014,Into the Woods 
2014,Selma 
2014,Unbroken 
2015,The Woman in Black: Angel of Death
2015,Let's Kill Ward's Wife
2015,Match 
2015,Blackhat 
2015,Little Accidents
2015,Spare Parts 
2015,The Wedding Ringer
2015,Vice 
2015,Veronika Decides to Die 
2015,The Boy Next Door 
2015,The Humbling 
2015,Mortdecai 
2015,Song One
2015,Strange Magic 
2015,We'll Never Have Paris
2015,Black or White 
2015,The Loft 
2015,Project Almanac
2015,Wild Card 
2015,3 Nights in the Desert
2015,Enter the Dangerous Mind
2015,Jupiter Ascending
2015,Seventh Son 
2015,The SpongeBob Movie: Sponge Out of Water
2015,The Voices
2015,Accidental Love
2015,Da Sweet Blood of Jesus
2015,Fifty Shades of Grey 
2015,Kingsman: The Secret Service
2015,The Last Five Years 
2015,The DUFF
2015,Hot Tub Time Machine 2
2015,"McFarland, USA"
2015,Everly 
2015,Focus 
2015,The Lazarus Effect 
2015,Maps to the Stars
2015,Bad Asses on the Bayou
2015,Chappie 
2015,Road Hard
2015,The Second Best Exotic Marigold Hotel
2015,Unfinished Business 
2015,Faults 
2015,Cinderella (2015 American film)
2015,The Cobbler (2014 film)
2015,Cymbeline 
2015,Home Sweet Hell
2015,It Follows
2015,Muck 
2015,Run All Night 
2015,Danny Collins 
2015,The Divergent Series: Insurgent
2015,Do You Believe? 
2015,The Gunman 
2015,Tracers 
2015,The Walking Deceased
2015,Get Hard
2015,Home 
2015,Serena (2014 film)
2015,While We're Young 
2015,Furious 7
2015,Woman in Gold 
2015,Ex Machina 
2015,The Longest Ride 
2015,Lost River 
2015,1915 
2015,Alex of Venice
2015,Beyond the Reach
2015,Child 44 
2015,Monkey Kingdom
2015,Paul Blart: Mall Cop 2
2015,The Road Within
2015,True Story 
2015,Unfriended
2015,Adult Beginners
2015,Blackbird (2014 film)
2015,Brotherly Love 
2015,Just Before I Go
2015,Little Boy 
2015,The Age of Adaline
2015,The Water Diviner
2015,Avengers: Age of Ultron
2015,Far from the Madding Crowd 
2015,The D Train
2015,Hot Pursuit 
2015,Maggie 
2015,Mad Max: Fury Road
2015,Pitch Perfect 2
2015,I'll See You in My Dreams 
2015,Poltergeist 
2015,Tomorrowland 
2015,Aloha 
2015,San Andreas 
2015,Barely Lethal
2015,Heaven Knows What
2015,Entourage 
2015,Spy 
2015,Insidious: Chapter 3
2015,Love & Mercy 
2015,Jurassic World
2015,Me and Earl and the Dying Girl 
2015,Dope 
2015,Inside Out 
2015,Max 
2015,Ted 2
2015,Terminator Genisys
2015,Magic Mike XXL
2015,Amy 
2015,Minions 
2015,The Gallows
2015,Self/less
2015,Tangerine 
2015,Boulevard (2014 film)
2015,Strangerland
2015,Ant-Man 
2015,Trainwreck 
2015,Irrational Man 
2015,Mr. Holmes
2015,Pixels 
2015,Southpaw 
2015,Paper Towns 
2015,The Vatican Tapes
2015,Vacation 
2015,Mission: Impossible – Rogue Nation
2015,Shaun the Sheep Movie
2015,Fantastic Four 
2015,The Gift (2015 American film)
2015,Ricki and the Flash
2015,Straight Outta Compton 
2015,The Man from U.N.C.L.E. 
2015,American Ultra
2015,Agent 47 
2015,She's Funny That Way 
2015,No Escape 
2015,War Room 
2015,We Are Your Friends 
2015,Before We Go
2015,The Visit (2015 American film)
2015,The Perfect Guy 
2015,Sleeping with Other People
2015,Black Mass 
2015,Captive 
2015,Everest 
2015,Maze Runner: The Scorch Trials
2015,Sicario 
2015,War Pigs 
2015,Hotel Transylvania 2
2015,99 Homes
2015,The Intern 
2015,Stonewall 
2015,Mississippi Grind
2015,The Walk 
2015,The Martian 
2015,Freeheld
2015,Steve Jobs 
2015,Pan 
2015,Knock Knock 
2015,Beasts of No Nation 
2015,Bridge of Spies 
2015,Crimson Peak
2015,Goosebumps 
2015,Room 
2015,Woodlawn 
2015,Truth 
2015,Experimenter 
2015,Rock the Kasbah 
2015,Paranormal Activity: The Ghost Dimension
2015,Jem and the Holograms 
2015,The Last Witch Hunter
2015,Suffragette 
2015,Bone Tomahawk
2015,I Smile Back
2015,Scouts Guide to the Zombie Apocalypse
2015,Our Brand Is Crisis 
2015,Freaks of Nature 
2015,Burnt 
2015,Brooklyn 
2015,Spectre 
2015,Spotlight 
2015,The Peanuts Movie
2015,The 33
2015,My All American
2015,Love the Coopers
2015,By the Sea 
2015,Carol 
2015,Legend 
2015,The Hunger Games: Mockingjay – Part 2
2015,The Night Before 
2015,Creed 
2015,The Good Dinosaur
2015,Victor Frankenstein 
2015,Krampus 
2015,In the Heart of the Sea 
2015,The Big Short 
2015,Alvin and the Chipmunks: The Road Chip
2015,Sisters 
2015,Star Wars: The Force Awakens
2015,Extraction 
2015,Concussion 
2015,Daddy's Home 
2015,Joy 
2015,Point Break 
2015,The Hateful Eight
2015,The Revenant 
2015,Anomalisa
2016,The Forest (2016 American film)
2016,Anesthesia (2015 film)
2016,Lamb (2015 American film)
2016,Ride Along 2
2016,13 Hours: The Secret Soldiers of Benghazi
2016,Norm of the North
2016,The Benefactor (2015 film)
2016,Dirty Grandpa
2016,The 5th Wave 
2016,The Boy 
2016,Synchronicity 
2016,Kung Fu Panda 3
2016,The Finest Hours 
2016,Fifty Shades of Black
2016,Jane Got a Gun
2016,"Hail, Caesar!"
2016,Pride and Prejudice and Zombies 
2016,The Choice 
2016,Deadpool 
2016,Zoolander 2
2016,How to Be Single
2016,Risen 
2016,The Witch (2015 film)
2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny"
2016,Gods of Egypt 
2016,Triple 9
2016,Eddie the Eagle 
2016,Zootopia
2016,London Has Fallen
2016,Whiskey Tango Foxtrot 
2016,The Other Side of the Door 
2016,Open Season: Scared Silly
2016,10 Cloverfield Lane
2016,Grimsby 
2016,The Young Messiah
2016,The Perfect Match 
2016,"Hello, My Name Is Doris"
2016,Miracles from Heaven 
2016,The Divergent Series: Allegiant
2016,The Bronze 
2016,Midnight Special 
2016,Batman v Superman: Dawn of Justice
2016,My Big Fat Greek Wedding 2
2016,I Saw the Light 
2016,Everybody Wants Some!! 
2016,God's Not Dead 2
2016,Meet the Blacks
2016,Miles Ahead 
2016,Pandemic 
2016,The Boss 
2016,Hardcore Henry
2016,Demolition (2015 film)
2016,The Invitation (2015 film)
2016,Hush 
2016,The Jungle Book 
2016,Barbershop: The Next Cut
2016,Criminal 
2016,Green Room 
2016,The Huntsman: Winter's War
2016,A Hologram for the King 
2016,Elvis & Nixon
2016,Keanu 
2016,Mother's Day 
2016,Ratchet & Clank 
2016,Captain America: Civil War
2016,Money Monster
2016,Sundown 
2016,The Darkness (2016 American film)
2016,The Angry Birds Movie
2016,Neighbors 2: Sorority Rising
2016,The Nice Guys
2016,X-Men: Apocalypse
2016,Alice Through the Looking Glass 
2016,Teenage Mutant Ninja Turtles: Out of the Shadows
2016,Me Before You 
2016,Popstar: Never Stop Never Stopping
2016,The Conjuring 2
2016,Warcraft 
2016,Now You See Me 2
2016,Finding Dory
2016,Central Intelligence
2016,Independence Day: Resurgence
2016,The Shallows 
2016,Free State of Jones 
2016,The Neon Demon
2016,Swiss Army Man
2016,The Legend of Tarzan 
2016,The BFG 
2016,The Purge: Election Year
2016,Marauders 
2016,The Secret Life of Pets
2016,Captain Fantastic 
2016,Mike and Dave Need Wedding Dates
2016,Characterz
2016,The Infiltrator 
2016,Café Society 
2016,Ghostbusters 
2016,Star Trek Beyond
2016,Batman: The Killing Joke 
2016,Ice Age: Collision Course
2016,Lights Out 
2016,Nerve 
2016,Jason Bourne 
2016,Bad Moms
2016,Suicide Squad 
2016,Pete's Dragon 
2016,Sausage Party
2016,Hell or High Water 
2016,Ben-Hur 
2016,Kubo and the Two Strings
2016,War Dogs 
2016,Mechanic: Resurrection
2016,Don't Breathe 
2016,Hands of Stone
2016,The 9th Life of Louis Drax
2016,The Light Between Oceans 
2016,Morgan 
2016,Sully 
2016,When the Bough Breaks 
2016,The Disappointments Room
2016,Bridget Jones's Baby
2016,Snowden 
2016,Blair Witch 
2016,Hillsong: Let Hope Rise
2016,The Magnificent Seven 
2016,Storks 
2016,Miss Peregrine's Home for Peculiar Children 
2016,Deepwater Horizon 
2016,Queen of Katwe
2016,Masterminds 
2016,The Girl on the Train 
2016,The Birth of a Nation 
2016,Middle School: The Worst Years of My Life 
2016,The Accountant 
2016,Kevin Hart: What Now?
2016,Max Steel 
2016,Jack Reacher: Never Go Back
2016,Keeping Up with the Joneses 
2016,Ouija: Origin of Evil
2016,Boo! A Madea Halloween
2016,I'm Not Ashamed
2016,American Pastoral 
2016,Inferno 
2016,Doctor Strange 
2016,Trolls 
2016,Hacksaw Ridge
2016,Loving 
2016,The Love Witch
2016,Arrival 
2016,Billy Lynn's Long Halftime Walk 
2016,Almost Christmas 
2016,Fantastic Beasts and Where to Find Them 
2016,The Edge of Seventeen
2016,Bleed for This
2016,Manchester by the Sea 
2016,Moana 
2016,Allied 
2016,Bad Santa 2
2016,Rules Don't Apply
2016,Incarnate 
2016,La La Land
2016,Office Christmas Party
2016,Collateral Beauty
2016,Fences 
2016,Rogue One
2016,The Founder
2016,Assassin's Creed 
2016,Passengers 
2016,Sing (2016 American film)
2016,Patriots Day 
2016,A Monster Calls 
2016,Silence 
2016,Why Him?
2016,Hidden Figures
2016,Live by Night 
2016,Paterson 
2017,Underworld: Blood Wars
2017,Arsenal 
2017,Between Us (2016 film)
2017,Monster Trucks 
2017,The Bye Bye Man
2017,Sleepless 
2017,The Book of Love (2016 film)
2017,Split (2016 American film)
2017,XXX: Return of Xander Cage
2017,The Resurrection of Gavin Stone
2017,Trespass Against Us
2017,Sophie and the Rising Sun 
2017,A Dog's Purpose 
2017,Resident Evil: The Final Chapter
2017,Lost in Florence
2017,I Am Michael
2017,IBoy
2017,Rings 
2017,The Space Between Us 
2017,Youth in Oregon
2017,I Am Not Your Negro
2017,Growing Up Smith
2017,The Lego Batman Movie
2017,Fifty Shades Darker 
2017,John Wick: Chapter 2
2017,Bornless Ones
2017,The Great Wall 
2017,A Cure for Wellness
2017,Fist Fight
2017,American Fable
2017,XX 
2017,Lovesong 
2017,Get Out
2017,Rock Dog
2017,Collide (2016 film)
2017,I Don't Feel at Home in This World Anymore
2017,Contemporary Color 
2017,Logan 
2017,The Shack 
2017,Before I Fall 
2017,Table 19
2017,The Last Word 
2017,Catfight 
2017,Donald Cried
2017,Kong: Skull Island
2017,Burning Sands 
2017,Beauty and the Beast 
2017,The Belko Experiment
2017,Song to Song
2017,Atomica 
2017,All Nighter 
2017,The Devil's Candy
2017,Power Rangers 
2017,Life 
2017,CHiPs 
2017,Wilson 
2017,Car Dogs
2017,The Marine 5: Battleground
2017,Ghost in the Shell 
2017,The Boss Baby
2017,The Zookeeper's Wife 
2017,The Blackcoat's Daughter
2017,The Discovery 
2017,Carrie Pilby 
2017,The Case for Christ
2017,Smurfs: The Lost Village
2017,Going in Style 
2017,Colossal 
2017,Gifted 
2017,Aftermath 
2017,The Fate of the Furious
2017,Spark (2016 film)
2017,The Lost City of Z 
2017,My Entire High School Sinking into the Sea
2017,The Outcasts 
2017,Born in China
2017,Unforgettable 
2017,The Promise (2016 film)
2017,The Circle 
2017,How to Be a Latin Lover
2017,Sleight
2017,Becoming Bond
2017,Guardians of the Galaxy Vol. 2
2017,The Lovers 
2017,3 Generations 
2017,King Arthur: Legend of the Sword
2017,Snatched 
2017,Lowriders 
2017,The Wall 
2017,Paris Can Wait
2017,Alien: Covenant
2017,Diary of a Wimpy Kid: The Long Haul 
2017,"Everything, Everything "
2017,Wakefield 
2017,Baywatch 
2017,Pirates of the Caribbean: Dead Men Tell No Tales
2017,Buena Vista Social Club: Adios
2017,War Machine 
2017,Wonder Woman 
2017,Captain Underpants: The First Epic Movie
2017,Dean 
2017,The Mummy 
2017,It Comes at Night
2017,My Cousin Rachel 
2017,Megan Leavey 
2017,Beatriz at Dinner
2017,Cars 3
2017,Rough Night
2017,All Eyez on Me 
2017,47 Meters Down
2017,The Book of Henry
2017,Once Upon a Time in Venice
2017,Transformers: The Last Knight
2017,The Beguiled 
2017,The Big Sick
2017,The Bad Batch 
2017,Baby Driver
2017,Okja
2017,Despicable Me 3
2017,The House 
2017,The Little Hours
2017,Inconceivable 
2017,2:22 
2017,A Ghost Story
2017,Spider-Man: Homecoming
2017,War for the Planet of the Apes
2017,Wish Upon
2017,Dunkirk 
2017,Girls Trip
2017,First Kill 
2017,Atomic Blonde
2017,The Emoji Movie
2017,An Inconvenient Sequel: Truth to Power
2017,Detroit 
2017,Brigsby Bear
2017,Menashe 
2017,The Dark Tower 
2017,Kidnap 
2017,Step 
2017,Wind River 
2017,Armed Response 
2017,Annabelle: Creation
2017,The Glass Castle 
2017,The Nut Job 2: Nutty by Nature
2017,Good Time 
2017,Ingrid Goes West
2017,The Only Living Boy in New York 
2017,The Hitman's Bodyguard
2017,Logan Lucky
2017,Patti Cake$
2017,Victor Crowley 
2017,All Saints 
2017,Served Like a Girl
2017,Beach Rats
2017,Film Stars Don't Die in Liverpool
2017,Tulip Fever
2017,Unlocked 
2017,Valley of Bones
2017,It 
2017,Home Again 
2017,9/11 
2017,The Good Catholic
2017,Fallen (2016 film)
2017,American Assassin
2017,Mother!
2017,Brad's Status
2017,Kingsman: The Golden Circle
2017,The Lego Ninjago Movie
2017,Stronger 
2017,Battle of the Sexes 
2017,Woodshock
